restaurant_type,location,season,food_cost,labor_cost,rent_cost,marketing_spend,utilities_cost,maintenance_cost,technology_spend,delivery_spend,num_employees,seating_capacity,avg_ticket_size,daily_covers,online_orders_pct,customer_rating,years_in_business,wastage_pct,revenue,total_cost,profit,profit_tier
Fast Food,Downtown,Autumn,20928.467307880266,34622.0987212879,28717.771498550046,6620.17056587882,5425.402633406991,5884.301158502205,597.129795500058,4004.703184457201,62.0,284.0,46.08975657452083,346.0,37.28799711096372,3.0935446119965566,26.0,15.340404723104596,597066.955589396,106800.04486546348,490266.91072393244,High Profit
Cafe,Highway,Spring,14436.31009361278,54750.17573829326,36381.81199543213,19858.416461029363,7793.161905713467,4032.975345823427,4495.5030266753165,6181.259506675015,67.0,278.0,76.0622160903367,589.0,31.990068134561685,4.586707913527359,9.0,17.275735613186484,1241324.0799830465,147929.61407325475,1093394.4659097916,High Profit
Casual Dining,Downtown,Winter,33318.58455765153,10901.979976737195,20477.46386197149,12573.808058225646,4745.148580287429,3781.321583777919,2539.7890143734335,3608.087897413525,70.0,81.0,83.13846030773425,646.0,2.9734249314775174,3.032250317772692,19.0,15.980245839663795,1990135.0864700852,91946.18353043817,1898188.902939647,High Profit
Casual Dining,Mall,Autumn,45570.21823985563,16502.340617590773,38541.01177763514,6255.537771544208,4871.552178181904,3418.490041333957,2573.3998864201994,11739.318710776064,25.0,290.0,60.98379068898805,431.0,46.521851195677066,3.369931057060174,6.0,13.106143761303198,1046766.6133786474,129471.86922333788,917294.7441553095,High Profit
Fine Dining,Downtown,Winter,10456.364395747381,55356.23575178973,21756.334075172155,17035.086292431817,3196.615580357441,6844.000057177376,1134.3522052455753,4119.675067110307,45.0,36.0,65.46623190240047,63.0,10.187360936463607,3.889165132227289,17.0,5.0502549077630245,315361.07803347614,119898.66342503179,195462.41460844435,High Profit
Buffet,Residential,Summer,50286.75291711376,5253.528809817432,6655.3970415993435,3428.2009594653423,3209.660953750719,1584.2187244244778,4349.060503457748,12633.153147255021,72.0,186.0,17.259576173598546,797.0,12.140344648731656,4.233606479002012,6.0,2.808807620139043,502621.57017481595,87399.97305688384,415221.5971179321,High Profit
Cafe,Suburb,Spring,79476.83301272057,40398.59114141194,21700.4823413651,9539.694458973383,859.3310586681062,6550.094643094715,4157.842248949131,11038.986874100332,26.0,150.0,21.897820361960896,301.0,31.0745303032528,2.8667349662675616,25.0,7.472158162966223,269230.53900394903,173721.85577928333,95508.6832246657,Medium Profit
Buffet,Downtown,Winter,77309.36990150627,39452.97534342324,34703.85282564275,16871.98152684405,5548.980427114922,7440.926027787297,267.8056456092693,4466.6856764409,21.0,180.0,29.160796595183267,347.0,1.31226158690823,4.421582422483942,14.0,11.716280112577943,441776.5848167658,186062.57737436873,255714.00744239707,High Profit
Casual Dining,Downtown,Winter,67188.01114993691,24845.502717056144,22445.715058724156,19681.33202107279,3433.2286868875367,1512.2628220067222,3688.781309357189,11985.411056056731,67.0,74.0,65.9866652265527,688.0,42.17184432857932,3.621381521735323,9.0,12.764380460776533,1780455.7711855387,154780.24482109817,1625675.5263644406,High Profit
Fast Food,Residential,Summer,24975.583460180227,29685.386703405733,30414.70321877185,7969.623053498962,2283.02111311754,7996.848789470786,1002.9188525413688,4781.432131554465,67.0,255.0,53.280410880015054,763.0,13.675303108853882,4.738202826324193,25.0,8.082599601053907,1222111.2102446256,109109.51732254092,1113001.6929220846,High Profit
Cafe,Airport,Spring,6680.5697359525475,51730.323234391995,22822.389250599266,3193.138346658584,1656.2717783740422,7926.167088643498,2822.5225374765564,6099.086288192456,11.0,228.0,70.65658575054329,365.0,31.626043619123926,4.13906122484519,27.0,11.331465341685716,1077748.7441261942,102930.46826028895,974818.2758659052,High Profit
Casual Dining,Airport,Winter,67515.62771621383,12403.97761076641,22750.07329417021,11555.125641188102,3796.488884595811,5046.287647192029,4365.53951955143,1174.1543160092765,51.0,59.0,24.877035991629135,366.0,10.010932615346992,3.0767635196935137,19.0,3.048568252677478,472128.09626875387,128607.27462968709,343520.8216390668,High Profit
Food Truck,Mall,Autumn,9179.017398403492,16199.346261898845,12820.91424929608,18907.864243826058,9040.600339062254,2294.5722389066113,4676.858690445746,8531.26680952107,71.0,66.0,116.32124421488116,522.0,41.77744935100852,3.389285287298653,6.0,17.18382637113382,1591729.5370740306,81650.44023136015,1510079.0968426703,High Profit
Buffet,Mall,Winter,20422.10611030778,32203.973452073755,9647.898413118372,13479.42885626097,5405.814966809978,3551.0756586577586,1003.8164537747731,12244.441931533956,12.0,34.0,75.74643018097532,340.0,0.886059003761146,4.492158918211013,3.0,12.420880928692435,878757.3973484299,97958.55584253736,780798.8415058926,High Profit
Food Truck,Downtown,Winter,45833.99115850883,26355.48911100172,12598.914242096846,12242.11101699574,5790.891747747469,1528.9893128689503,4703.922520239481,9344.818743044809,31.0,159.0,19.72816777033453,782.0,20.05146252063764,3.3260872850296206,17.0,2.943670513465632,458710.73983670183,118399.12785250382,340311.611984198,High Profit
Cafe,Mall,Winter,18378.35293577327,35739.23236007546,18751.839855104903,6531.193548419209,1016.114861169514,1137.5770969864127,440.9553979771341,8275.616773655516,28.0,147.0,47.579748079974095,549.0,28.910750124480003,2.826505201346123,1.0,3.2451834110035347,792810.0499509082,90270.88282916142,702539.1671217468,High Profit
Casual Dining,Downtown,Winter,67534.12484739814,55487.83360734636,32764.42420685454,12323.626486763329,5438.54024453406,5691.431152996136,4555.700065998266,13468.97997539792,43.0,157.0,117.72355736654956,708.0,10.149484853495254,4.941918769439061,26.0,16.456182785330178,3080368.6838035868,197264.66058728876,2883104.023216298,High Profit
Casual Dining,Residential,Spring,63286.97721948718,55274.815011056686,33501.662077546694,17751.220950649244,6842.311539088109,4722.798998170111,3884.3973953132477,6619.6281607816945,37.0,130.0,116.13256947232907,407.0,0.05517313114468125,4.847893820977976,2.0,5.38856909014874,1580279.4579317255,191883.81135209298,1388395.6465796325,High Profit
Buffet,Highway,Winter,61682.71293029373,16111.045363754529,8208.357010763288,7822.756781462873,1931.7945886651476,4595.876431404519,4577.741526335398,14936.51895683829,46.0,20.0,13.062740676419489,659.0,53.856422637394495,3.220902684997418,11.0,6.137107367680947,276788.5124490945,119866.80358951777,156921.70885957673,High Profit
Fine Dining,Suburb,Summer,66209.57119231824,20222.242932383902,23008.48673786372,5220.0462519147395,9843.761061826264,2132.5348334033997,1894.1165090457762,6910.93534818035,28.0,299.0,100.553494264757,323.0,50.35185490922376,3.413760799478224,6.0,4.617409383801724,1630858.6301894714,135441.69486693642,1495416.935322535,High Profit
Cafe,Downtown,Winter,21477.633519845906,12237.914833930703,17809.053472610263,9878.672653743286,9193.587633985673,2032.2687094897362,4709.818530116446,9649.299248447669,57.0,292.0,78.82156647993686,509.0,2.9391601837662407,4.676294089831597,10.0,5.176823432837937,1307250.7325899748,86988.2486021697,1220262.483987805,High Profit
Cafe,Highway,Autumn,59666.9282112312,55884.051173443804,23695.557574250204,7835.661989324297,9934.471487324585,7919.927118037021,4110.732330786775,695.8586617690527,38.0,227.0,26.283065773034604,649.0,45.59009028653619,2.508502069005443,27.0,3.6055743507260773,486981.18892322684,169743.18854616693,317238.0003770599,High Profit
Fast Food,Downtown,Autumn,31646.112694382355,25678.255421297126,26609.68870664701,9663.55687324348,3923.0113146407575,5104.435729301964,1708.7803527324475,10477.666027572297,71.0,154.0,100.82417146873121,52.0,15.241006253028342,3.466446145501949,22.0,8.593932982835096,260755.1933333181,114811.50711981741,145943.68621350068,Medium Profit
Buffet,Downtown,Winter,55013.35696762996,28633.1932583696,12625.255723316526,2366.727981129753,8311.841983153856,6591.753390961215,1760.7774126824977,4791.864872473761,40.0,118.0,78.56059791883685,749.0,1.9599086233522889,2.638344355697215,7.0,2.4113477999744846,2044139.0499495505,120094.77158971714,1924044.2783598334,High Profit
Casual Dining,Downtown,Winter,14151.629647338108,48750.524504315195,36931.210513780476,7056.09498861735,3622.989307429764,3152.392989612889,1850.355775900439,1916.0910809846216,9.0,30.0,18.02376900684178,295.0,31.776615502495503,4.664236639233357,8.0,17.54835238332331,264445.6625348337,117431.28880797882,147014.3737268549,Medium Profit
Casual Dining,Mall,Summer,57918.99350483862,32239.48795018664,37547.029890076665,16617.682234436885,7616.73094978773,6780.712532078521,2985.0550325803056,2222.1944597595134,77.0,25.0,102.51470437568824,589.0,54.90292651625884,3.6842181797470923,9.0,12.45505322010106,2686389.5846179565,163927.8865537449,2522461.6980642118,High Profit
Fine Dining,Highway,Summer,77908.07959255847,9826.06248662619,6003.5942168726015,8306.261629679433,9504.382935127589,5834.56982118853,991.3064105280669,7624.384905732205,48.0,162.0,92.30461333222617,393.0,12.462562823567598,4.976709539072443,9.0,7.075036552600263,1538317.925012803,125998.64199831309,1412319.2830144898,High Profit
Fast Food,Suburb,Spring,8270.02739890372,27957.376438233707,28714.70228241632,19373.954470773846,1972.6958547853721,2930.9704721133376,2224.1494376319115,8843.289114313473,68.0,162.0,5.841615618059711,462.0,10.618031422176237,2.9894529405256325,20.0,7.262800674593102,181168.3258684512,100287.1654691717,80881.16039927951,Medium Profit
Casual Dining,Downtown,Spring,12037.167587531356,38939.870466882014,3262.8183444080396,14322.4738183852,1833.0387865778441,5798.016696112486,431.53656777014595,10549.331205091516,55.0,167.0,34.2666013428091,352.0,54.93977898752404,3.325384257741505,23.0,11.24729121950869,671882.9362070125,87174.2534727586,584708.6827342539,High Profit
Casual Dining,Mall,Autumn,14272.75755035104,43994.91800215108,3769.4243204768063,7637.713437607358,1491.8426906862887,7419.857275337226,1855.7458352654553,6691.700433670953,10.0,133.0,35.98105275773433,83.0,10.001104970915652,2.933946585789324,4.0,2.9773930763792,189706.89879941943,87133.9595455462,102572.93925387324,Medium Profit
Food Truck,Airport,Winter,37292.292870597594,39785.055608624956,38396.396735154834,5407.441926032422,8084.33226067087,1867.105609330524,3366.9919346725346,12971.244080411123,44.0,51.0,57.83301825861626,203.0,0.6195566041940537,2.5579497782976537,7.0,19.703220556065627,331019.5796125443,147170.86102549484,183848.71858704943,High Profit
Buffet,Downtown,Winter,26808.513869979026,9793.300996244707,28404.41912507199,13864.675748298758,6833.019248452823,4471.534370312106,2988.399643849397,1028.017255778561,13.0,47.0,31.49150912717549,598.0,51.49466311678191,4.847808879790708,11.0,14.657187426330218,792929.6791030591,94191.88025798736,698737.7988450718,High Profit
Casual Dining,Downtown,Summer,65519.011515552025,20347.637934223643,14332.581934225896,6397.706554578344,5461.994007019891,7739.873019889644,1651.0250323080486,1821.7224264033982,41.0,153.0,100.18696072651832,388.0,2.755266743942224,4.411661144966904,11.0,5.0972046126841795,1883906.0298381883,123271.55242420088,1760634.4774139875,High Profit
Casual Dining,Residential,Summer,40534.04294007212,44813.18476290327,27455.351374343845,18574.409987226627,7852.170212655354,6606.9039321356395,1360.2998251805832,3418.100105230841,4.0,229.0,85.71253471006597,714.0,17.102709650249405,4.567833474487558,12.0,16.860632978136525,2213034.8009198164,150614.4631397483,2062420.3377800682,High Profit
Buffet,Residential,Spring,41340.300701641434,53170.841077156256,34141.7319248399,2768.549686850249,8574.27018895623,5038.271217060822,1702.7729106234942,1526.1571440177252,78.0,142.0,8.46577446356515,328.0,15.381596065100682,3.4705009900709776,24.0,12.209933893752684,124034.57564721427,148262.89485114612,-24228.319203931853,Loss
Fine Dining,Residential,Spring,58777.85759940153,5689.6256585488045,35094.332103629546,1060.4365241464461,9520.520081006107,744.1704131417289,440.78296859898643,11338.636982968601,13.0,243.0,86.30145297972302,250.0,39.08257506352717,4.796262439914337,8.0,15.981439179974908,883300.0917470336,122666.36233144175,760633.7294155919,High Profit
Fine Dining,Highway,Autumn,32147.673690180927,5407.0591599886975,2779.7516029182834,4810.022121314349,2411.88497134923,3369.3209371422786,1362.1296141453317,5443.523689858871,38.0,29.0,114.39958432111858,582.0,13.90803419515602,2.7223887549211194,14.0,17.368905144999438,2326495.2116201036,57731.36578689797,2268763.8458332056,High Profit
Casual Dining,Downtown,Summer,31490.54355653476,39674.05817232656,33092.66428159004,12329.07309937364,4695.927950403959,5275.970649673745,3569.449950721715,9063.82124675006,8.0,28.0,61.80350456209934,484.0,22.126833162196128,2.825218788503194,21.0,13.198722302815833,1491308.307520205,139191.5089073745,1352116.7986128305,High Profit
Fast Food,Downtown,Winter,61769.47907206103,34238.63078730702,34421.70317227744,16781.759040406592,9268.626746776941,3395.3624673483,975.8685551489903,11473.573596749598,71.0,85.0,25.9402872420079,183.0,42.834499021108336,3.610094355781862,10.0,13.80031977754082,248619.65167082832,172325.00343807592,76294.6482327524,Medium Profit
Casual Dining,Suburb,Summer,63503.130937757356,11854.325879509699,24631.667786143997,3817.4973639042328,4882.575230726937,7977.253646833588,777.3296806176853,8208.1641803658,42.0,32.0,106.2455911211188,370.0,29.778751740691355,2.858539420008164,4.0,16.658452254045194,1551233.1339336368,125651.94470585929,1425581.1892277775,High Profit
Buffet,Suburb,Summer,6079.907939961464,34252.62015672674,20236.34605490085,11902.095750625143,5132.722728149678,6076.463840257049,4245.6802693086165,8001.802233819478,5.0,64.0,80.83395334070677,735.0,39.79725065475294,2.791037859663002,26.0,11.69727317220495,2275007.1920613777,95927.63897374901,2179079.5530876284,High Profit
Fast Food,Residential,Summer,15784.285688054975,58545.778579548496,6217.958853509809,3310.985449706204,9453.229691621616,1659.2381865290902,1259.107147511323,6754.9750627108115,5.0,66.0,54.220352436171645,423.0,10.067670776824688,3.819424648482526,5.0,9.842827168937943,673321.2853291602,102985.55865919235,570335.7266699679,High Profit
Fast Food,Highway,Spring,20982.363586135983,38961.31256260762,11105.325907418168,11481.983642445839,7479.4248072079845,4025.0135259606536,1330.4105994484194,10432.743945930657,68.0,201.0,52.39797489659637,188.0,56.93644435258918,2.996264783816888,2.0,14.56729409010633,306215.76131211955,105798.5785771553,200417.18273496424,High Profit
Casual Dining,Airport,Winter,31370.035156840724,28601.045894833962,20638.43454728611,854.5544231895447,5744.457512273683,3194.9832085000035,2368.889775419342,7944.183534224019,39.0,84.0,37.44254261763963,180.0,31.4527842702202,4.526949272519754,29.0,8.480226308178406,338998.7324493144,100716.58405256741,238282.14839674695,High Profit
Fast Food,Downtown,Winter,26858.606257396477,50169.3518125558,34873.02902459339,11377.238224170927,3894.2188871977996,4831.976802940528,2412.3687477674725,6053.533823002105,28.0,237.0,17.220348527827042,79.0,0.818212992831775,4.7401033940905615,18.0,9.935100130489571,119832.07655671207,140470.3235796245,-20638.24702291243,Loss
Cafe,Residential,Spring,55139.003629120736,15130.88168217264,32519.105558374275,10674.628840320647,9195.819954236627,3683.203225952292,1012.3915842797261,9266.798005783283,12.0,223.0,105.29472542608998,594.0,22.012939182304148,4.243690944153961,10.0,7.825026044555072,1773513.7926425738,136621.83248024023,1636891.9601623337,High Profit
Cafe,Highway,Spring,67110.14253522186,26616.606557134055,20845.324074911983,1335.5348155926208,584.9157813006797,2055.6255833968257,2825.0838427592903,14422.89985159307,38.0,178.0,118.06550066909892,102.0,44.34872758805286,3.0884661115212353,14.0,17.426553771561263,337436.2730549953,135796.1330419104,201640.1400130849,High Profit
Cafe,Downtown,Winter,19406.523676701814,33082.7698332183,31853.826867558204,13943.629377633408,3549.558881789112,5850.0958695324825,3509.132397237581,12122.131711548513,59.0,23.0,113.7891271178607,524.0,21.5341556926604,4.448074265407232,12.0,9.262066015755074,1950278.5487433888,123317.66861521942,1826960.8801281694,High Profit
